qid,docno,relevance,iteration
9880,D135151,2,0
1992,D135166,2,0
6726,D135177,2,0
3783,D135189,1,0
5940,D135222,1,0
8030,D135228,2,0
171,D135242,2,0
3301,D135254,1,0
8071,D135260,1,0
6872,D135263,2,0
9384,D135275,2,0
5880,D135283,1,0
8889,D135292,2,0
9905,D135294,2,0
4237,D135297,2,0
4,D135304,1,0
3888,D135316,2,0
590,D135329,2,0
4053,D135331,2,0
1364,D135338,1,0
6007,D135344,2,0
7643,D135348,2,0
3118,D135352,1,0
3673,D135370,2,0
2872,D135374,1,0
121,D135420,2,0
2789,D135426,2,0
6104,D135439,1,0
6129,D135441,1,0
5101,D135456,2,0
4408,D135471,2,0
6680,D135494,2,0
9992,D135507,1,0
1707,D135509,2,0
256,D135510,2,0
7721,D135514,2,0
2440,D135517,1,0
5748,D135521,1,0
8919,D135527,1,0
3914,D135533,2,0
685,D135539,1,0
5361,D135549,1,0
3459,D135554,1,0
4587,D135556,2,0
8805,D135557,1,0
8000,D135567,2,0
6019,D135574,2,0
147,D135575,1,0
5576,D135589,2,0
945,D135600,1,0
4134,D135608,2,0
2186,D135614,1,0
4732,D135616,2,0
4132,D135621,1,0
7176,D135630,1,0
1299,D135634,2,0
405,D135643,1,0
7148,D135664,2,0
4710,D135673,2,0
564,D135679,1,0
5571,D135685,2,0
139,D135688,1,0
9563,D135691,2,0
3838,D135699,1,0
8040,D135702,1,0
6914,D135710,2,0
5725,D135711,1,0
805,D135729,2,0
3439,D135739,2,0
7706,D135745,2,0
6964,D135746,2,0
7588,D135749,1,0
2197,D135750,2,0
137,D135751,1,0
9111,D135761,2,0
108,D135766,1,0
9971,D135790,1,0
9841,D135796,2,0
3512,D135797,1,0
5896,D135809,2,0
2812,D135811,1,0
198,D135814,1,0
1042,D135837,1,0
5428,D135848,2,0
144,D135851,1,0
31,D135861,1,0
3643,D135864,1,0
3164,D135866,1,0
1303,D135873,2,0
4454,D135884,2,0
4976,D135888,1,0
732,D135921,2,0
6881,D135924,2,0
1642,D135938,1,0
6774,D135953,2,0
7955,D135965,2,0
7162,D135967,2,0
3022,D135968,2,0
8678,D135969,2,0
7853,D135970,2,0
8409,D135981,1,0
7332,D136010,1,0
8755,D136015,1,0
3690,D136020,1,0
8865,D136028,1,0
3836,D136032,1,0
7456,D136046,1,0
9208,D136048,2,0
1998,D136051,2,0
8255,D136062,2,0
3417,D136065,1,0
5867,D136077,1,0
5599,D136080,2,0
9470,D136087,1,0
1666,D136098,2,0
8633,D136110,1,0
3066,D136115,2,0
9598,D136117,2,0
657,D136124,1,0
5191,D136125,1,0
4307,D136136,2,0
5797,D136152,1,0
382,D136163,2,0
5130,D136167,2,0
883,D136169,2,0
5321,D136178,2,0
4494,D136194,2,0
3609,D136212,2,0
8993,D136226,1,0
1074,D136227,1,0
801,D136229,2,0
196,D136247,1,0
3607,D136258,2,0
738,D136261,2,0
380,D136281,2,0
3501,D136284,1,0
1385,D136303,2,0
5605,D136306,1,0
4415,D136311,2,0
1051,D136327,2,0
3992,D136352,1,0
6854,D136363,2,0
8514,D136388,2,0
1949,D136400,2,0
261,D136401,1,0
4488,D136404,2,0
975,D136406,2,0
9536,D136409,2,0
2733,D136424,1,0
7809,D136429,2,0
4778,D136439,2,0
3839,D136454,1,0
853,D136456,1,0
872,D136462,2,0
5423,D136482,2,0
4814,D136490,1,0
4284,D136501,2,0
282,D136502,1,0
589,D136507,2,0
1123,D136514,2,0
9598,D136516,1,0
9080,D136531,1,0
954,D136535,1,0
2418,D136556,2,0
4070,D136571,1,0
1950,D136574,2,0
6400,D136583,1,0
8225,D136588,2,0
6197,D136589,1,0
8869,D136596,2,0
846,D136604,1,0
9646,D136617,2,0
8397,D136637,2,0
5019,D136650,1,0
9380,D136653,1,0
55,D136657,2,0
8568,D136671,2,0
547,D136674,2,0
2225,D136681,2,0
8020,D136705,2,0
568,D136711,1,0
8090,D136715,1,0
1799,D136738,1,0
535,D136744,1,0
5826,D136745,2,0
5933,D136748,1,0
1160,D136762,1,0
9820,D136767,2,0
148,D136770,2,0
3175,D136780,2,0
5270,D136793,1,0
5179,D136798,1,0
9478,D136799,2,0
4290,D136805,1,0
6328,D136815,2,0
6470,D136820,2,0
2898,D136825,2,0
2116,D136827,1,0
2747,D136836,1,0
6692,D136853,1,0
1559,D136859,1,0
622,D136861,1,0
4293,D136863,2,0
4205,D136873,2,0
6258,D136877,2,0
216,D136882,1,0
9546,D136888,2,0
1827,D136890,1,0
6079,D136895,1,0
4645,D136896,1,0
3732,D136897,1,0
150,D136904,2,0
4427,D136927,1,0
5431,D136929,2,0
2292,D136934,2,0
4504,D136948,2,0
3832,D136959,1,0
9491,D136960,1,0
6748,D136967,1,0
9514,D136982,2,0
5372,D137001,2,0
5735,D137006,2,0
6363,D137010,2,0
8870,D137024,1,0
9558,D137033,1,0
689,D137044,1,0
830,D137056,2,0
4571,D137073,2,0
6017,D137079,2,0
2583,D137092,2,0
2610,D137121,1,0
2240,D137123,1,0
856,D137128,2,0
8815,D137144,1,0
3785,D137151,1,0
9881,D137159,1,0
2896,D137174,1,0
5450,D137180,1,0
5604,D137185,1,0
1088,D137195,1,0
8927,D137197,1,0
8103,D137205,2,0
3948,D137210,1,0
8890,D137211,1,0
7252,D137222,2,0
2445,D137240,1,0
5351,D137245,1,0
5978,D137248,1,0
2321,D137258,2,0
3189,D137261,2,0
2478,D137262,1,0
2934,D137265,2,0
6553,D137267,1,0
6320,D137285,2,0
2154,D137289,1,0
8791,D137300,2,0
2013,D137303,1,0
5383,D137305,2,0
1492,D137327,2,0
1640,D137343,1,0
3305,D137344,1,0
9715,D137347,1,0
1876,D137352,1,0
7401,D137356,2,0
2698,D137358,2,0
9002,D137365,2,0
7163,D137381,2,0
377,D137384,1,0
8137,D137389,2,0
8262,D137393,2,0
2770,D137404,2,0
8152,D137417,2,0
6161,D137419,2,0
156,D137432,2,0
9834,D137449,1,0
1059,D137452,2,0
3720,D137454,1,0
2075,D137466,1,0
55,D137486,1,0
510,D137506,2,0
795,D137507,1,0
3478,D137519,2,0
9741,D137525,2,0
7837,D137526,2,0
5913,D137534,2,0
5951,D137539,1,0
3760,D137541,2,0
7960,D137544,2,0
9173,D137552,2,0
5870,D137554,2,0
2,D137569,2,0
2939,D137571,2,0
8178,D137573,2,0
70,D137574,2,0
980,D137583,1,0
6242,D137593,2,0
1610,D137616,1,0
2573,D137628,1,0
9697,D137631,1,0
1874,D137641,2,0
9438,D137645,2,0
8767,D137649,1,0
6163,D137650,2,0
5047,D137654,2,0
6350,D137669,2,0
4212,D137696,1,0
2667,D137705,1,0
9052,D137709,2,0
6675,D137715,2,0
4444,D137724,2,0
7555,D137745,2,0
6627,D137746,2,0
2861,D137752,2,0
800,D137773,2,0
3062,D137796,1,0
4642,D137816,2,0
3399,D137831,2,0
1806,D137850,1,0
1555,D137851,1,0
5683,D137859,2,0
4296,D137866,2,0
3656,D137873,2,0
8548,D137877,1,0
6417,D137880,2,0
6182,D137881,1,0
177,D137892,1,0
3145,D137912,2,0
5177,D137924,1,0
1830,D137925,2,0
1655,D137949,2,0
2208,D137950,1,0
6264,D137960,1,0
1006,D137968,2,0
3525,D137983,2,0
2528,D137984,2,0
6031,D137996,2,0
824,D138001,1,0
136,D138011,1,0
9551,D138018,1,0
5036,D138025,2,0
2799,D138026,2,0
8224,D138028,2,0
6145,D138044,2,0
3824,D138045,1,0
4182,D138053,2,0
8226,D138065,1,0
5205,D138072,2,0
5230,D138077,2,0
2272,D138118,2,0
5627,D138119,2,0
9254,D138123,2,0
6248,D138139,2,0
6968,D138165,1,0
5575,D138172,1,0
5488,D138192,2,0
5998,D138211,1,0
5188,D138215,2,0
9226,D138217,2,0
896,D138222,2,0
1547,D138224,2,0
4577,D138232,2,0
6634,D138245,2,0
8124,D138256,1,0
4821,D138259,1,0
3725,D138265,2,0
605,D138274,1,0
9969,D138282,2,0
9357,D138288,2,0
2734,D138318,2,0
2681,D138326,2,0
7743,D138334,1,0
7475,D138339,1,0
4021,D138340,1,0
1242,D138344,2,0
2330,D138363,1,0
7330,D138374,2,0
6247,D138392,2,0
8775,D138442,1,0
7953,D138444,2,0
7249,D138462,2,0
1221,D138466,2,0
3297,D138467,2,0
453,D138468,2,0
5347,D138474,2,0
4367,D138476,1,0
5089,D138489,1,0
9573,D138499,1,0
7729,D138508,2,0
1776,D138520,2,0
7229,D138535,2,0
5797,D138546,2,0
575,D138549,1,0
2189,D138562,1,0
5445,D138587,2,0
3255,D138590,2,0
6909,D138599,2,0
8015,D138622,1,0
7438,D138672,2,0
6329,D138677,2,0
7009,D138680,1,0
9771,D138683,2,0
4208,D138684,1,0
3633,D138699,1,0
7727,D138700,1,0
3388,D138710,2,0
5715,D138711,1,0
2237,D138716,1,0
6467,D138721,1,0
4224,D138729,1,0
8221,D138733,1,0
907,D138744,1,0
8205,D138751,1,0
2823,D138755,2,0
6954,D138760,1,0
92,D138787,2,0
4382,D138817,2,0
2577,D138821,1,0
9768,D138822,1,0
872,D138827,1,0
6662,D138838,2,0
9646,D138845,1,0
5462,D138849,1,0
7092,D138857,1,0
3070,D138866,2,0
8942,D138871,2,0
3754,D138873,2,0
5333,D138878,1,0
1350,D138907,1,0
189,D138916,2,0
7358,D138922,1,0
8971,D138937,2,0
7470,D138939,2,0
6771,D138941,2,0
7465,D138942,2,0
7859,D138950,2,0
2431,D138972,2,0
4154,D138979,2,0
1902,D138994,2,0
4232,D138995,2,0
2114,D139015,1,0
6163,D139025,1,0
6664,D139029,2,0
7155,D139034,2,0
6586,D139041,1,0
5704,D139045,1,0
6874,D139051,2,0
6072,D139067,1,0
2238,D139069,2,0
4947,D139070,2,0
1665,D139072,2,0
8410,D139103,2,0
4247,D139105,2,0
9815,D139107,1,0
5077,D139109,1,0
1581,D139112,1,0
6065,D139117,2,0
5728,D139134,2,0
1239,D139149,1,0
3485,D139179,1,0
6207,D139181,2,0
5106,D139187,2,0
1487,D139195,2,0
3266,D139214,1,0
7855,D139226,1,0
1798,D139228,1,0
505,D139242,1,0
1708,D139250,2,0
8334,D139261,1,0
129,D139272,2,0
2517,D139278,2,0
4162,D139301,1,0
8608,D139327,2,0
3198,D139332,2,0
5734,D139343,1,0
3730,D139346,2,0
4292,D139356,1,0
7770,D139357,1,0
7341,D139372,2,0
6800,D139390,2,0
9370,D139395,2,0
8147,D139423,1,0
6218,D139435,2,0
8473,D139444,2,0
1804,D139445,2,0
7210,D139452,1,0
8781,D139457,1,0
8097,D139461,2,0
5955,D139476,2,0
5985,D139483,2,0
7050,D139486,1,0
7612,D139489,2,0
1078,D139497,1,0
6774,D139498,1,0
874,D139499,2,0
9002,D139534,1,0
6136,D139537,2,0
7750,D139543,2,0
5248,D139550,1,0
8458,D139556,2,0
5687,D139561,1,0
3294,D139571,2,0
4737,D139581,2,0
1324,D139594,2,0
5867,D139619,2,0
2763,D139625,1,0
4325,D139635,1,0
9597,D139650,2,0
9336,D139653,2,0
773,D139656,1,0
4592,D139657,2,0
6168,D139663,2,0
101,D139680,1,0
1823,D139684,2,0
399,D139689,1,0
3037,D139706,2,0
7403,D139708,1,0
3204,D139713,2,0
9129,D139726,2,0
417,D139747,2,0
7050,D139755,2,0
1296,D139780,2,0
6671,D139812,1,0
7485,D139814,2,0
7114,D139820,1,0
557,D139832,1,0
5701,D139835,2,0
2070,D139848,2,0
8873,D139852,2,0
8243,D139862,2,0
2858,D139868,1,0
9628,D139880,2,0
4242,D139883,1,0
2736,D139915,2,0
5271,D139917,2,0
845,D139933,2,0
1984,D139936,1,0
3714,D139951,2,0
3248,D139952,1,0
4371,D139957,2,0
7559,D139971,2,0
7976,D139980,2,0
8789,D139988,2,0
3406,D139990,2,0
1471,D139997,2,0
2797,D140003,2,0
8170,D140008,1,0
6631,D140013,2,0
7420,D140027,1,0
64,D140049,2,0
1683,D140050,1,0
9996,D140055,1,0
700,D140057,2,0
3703,D140083,2,0
1468,D140098,2,0
2574,D140105,2,0
9021,D140106,1,0
3694,D140115,1,0
4280,D140118,1,0
2427,D140130,2,0
322,D140132,1,0
4475,D140135,1,0
3571,D140147,2,0
1460,D140164,2,0
9570,D140167,2,0
779,D140193,1,0
6525,D140196,2,0
4410,D140202,1,0
4512,D140203,2,0
6142,D140224,2,0
3864,D140233,2,0
5283,D140234,2,0
8854,D140246,2,0
6543,D140249,1,0
1867,D140256,1,0
4787,D140258,1,0
5250,D140259,2,0
9456,D140260,2,0
3575,D140261,2,0
227,D140264,1,0
5535,D140282,2,0
5221,D140283,2,0
9619,D140286,1,0
7592,D140314,2,0
838,D140359,2,0
5296,D140361,1,0
1408,D140377,1,0
9341,D140378,2,0
3953,D140381,1,0
9713,D140387,1,0
6757,D140417,2,0
6709,D140418,1,0
1747,D140419,2,0
9344,D140422,1,0
2289,D140457,1,0
4580,D140458,1,0
2040,D140474,2,0
9109,D140499,1,0
3071,D140501,1,0
6273,D140505,2,0
8932,D140507,2,0
4066,D140515,2,0
654,D140560,1,0
4456,D140562,1,0
8545,D140574,2,0
2283,D140578,1,0
6693,D140583,2,0
8167,D140589,2,0
6473,D140597,2,0
2599,D140608,1,0
711,D140610,1,0
4225,D140618,2,0
2117,D140626,1,0
2325,D140653,2,0
4526,D140655,2,0
8033,D140663,1,0
8572,D140673,1,0
3980,D140676,2,0
7323,D140684,1,0
456,D140691,1,0
7168,D140694,2,0
6813,D140698,2,0
8206,D140700,2,0
5741,D140703,1,0
4941,D140713,2,0
8848,D140723,2,0
5580,D140725,2,0
9402,D140730,2,0
6642,D140750,1,0
8370,D140754,1,0
3905,D140780,2,0
2634,D140785,2,0
4743,D140806,2,0
6006,D140808,1,0
6908,D140810,2,0
5621,D140812,2,0
7109,D140819,1,0
9332,D140821,2,0
1375,D140826,1,0
9269,D140831,2,0
8460,D140845,2,0
7858,D140846,2,0
5909,D140866,2,0
1372,D140896,2,0
8713,D140898,2,0
6355,D140901,2,0
7722,D140921,2,0
5516,D140924,1,0
9808,D140925,2,0
7738,D140943,2,0
90,D140946,1,0
4602,D140951,1,0
4622,D140954,1,0
2824,D140968,1,0
2390,D140977,2,0
727,D140984,1,0
8934,D140985,2,0
2888,D140987,2,0
7332,D140992,2,0
409,D140994,1,0
5677,D141014,2,0
6793,D141023,1,0
4371,D141028,1,0
6212,D141029,1,0
6463,D141030,2,0
3748,D141036,1,0
9,D141039,2,0
1518,D141043,1,0
1691,D141044,2,0
3490,D141069,1,0
1560,D141071,2,0
4684,D141079,1,0
6926,D141085,2,0
7254,D141086,2,0
7471,D141095,1,0
1030,D141104,1,0
274,D141110,1,0
9331,D141122,1,0
8424,D141128,2,0
168,D141144,2,0
6939,D141145,1,0
1334,D141147,2,0
4087,D141156,2,0
8113,D141158,1,0
8101,D141199,2,0
1776,D141200,1,0
5433,D141206,2,0
9877,D141207,1,0
3554,D141215,2,0
1631,D141222,1,0
8518,D141233,1,0
4558,D141234,2,0
263,D141240,2,0
2551,D141243,2,0
5459,D141248,2,0
3338,D141252,2,0
814,D141267,2,0
9355,D141288,2,0
5468,D141328,1,0
7493,D141330,2,0
4348,D141334,2,0
4957,D141362,1,0
1157,D141369,1,0
3441,D141371,2,0
4952,D141391,1,0
1295,D141414,2,0
7080,D141417,1,0
2725,D141425,2,0
7677,D141428,2,0
4424,D141440,1,0
4265,D141449,2,0
9701,D141454,2,0
1218,D141459,2,0
4675,D141460,2,0
5575,D141462,2,0
7634,D141485,1,0
9608,D141488,1,0
2857,D141496,2,0
2525,D141498,2,0
8523,D141507,1,0
8178,D141510,1,0
7848,D141513,2,0
5409,D141516,1,0
8849,D141521,2,0
2765,D141548,1,0
574,D141549,1,0
7732,D141564,2,0
6039,D141572,2,0
7747,D141574,2,0
1314,D141580,2,0
8244,D141585,2,0
2658,D141587,2,0
8103,D141597,1,0
5755,D141600,2,0
7370,D141612,1,0
997,D141615,1,0
6066,D141618,2,0
7409,D141625,1,0
6629,D141635,2,0
127,D141636,1,0
7292,D141638,2,0
3024,D141640,2,0
6721,D141642,2,0
3383,D141657,1,0
6880,D141676,2,0
4071,D141677,2,0
8565,D141678,2,0
246,D141679,1,0
1089,D141680,2,0
1993,D141690,2,0
224,D141692,1,0
350,D141703,1,0
8555,D141705,2,0
4306,D141712,2,0
939,D141736,1,0
4244,D141742,2,0
3767,D141745,2,0
7834,D141747,1,0
9564,D141755,2,0
963,D141760,2,0
3718,D141770,2,0
2603,D141776,2,0
4504,D141796,1,0
9773,D141805,1,0
6014,D141810,2,0
8211,D141819,2,0
1549,D141831,1,0
2082,D141860,2,0
47,D141876,1,0
3916,D141905,2,0
7784,D141914,1,0
4286,D141921,1,0
9806,D141934,2,0
6208,D141937,2,0
2222,D141954,2,0
1496,D141960,1,0
8484,D141965,2,0
2877,D141969,2,0
4358,D141972,1,0
7221,D141973,1,0
7352,D141977,2,0
2848,D142015,2,0
8419,D142019,2,0
3462,D142024,2,0
7961,D142025,1,0
5306,D142028,1,0
3270,D142036,2,0
7913,D142043,2,0
6906,D142051,2,0
4496,D142072,2,0
751,D142074,2,0
4848,D142079,1,0
6329,D142084,1,0
109,D142085,1,0
9757,D142097,1,0
8565,D142103,1,0
770,D142112,1,0
571,D142118,2,0
7444,D142121,1,0
1815,D142122,1,0
3880,D142156,1,0
6291,D142158,2,0
317,D142160,2,0
5559,D142168,2,0
7387,D142184,1,0
3538,D142187,2,0
3552,D142194,2,0
5430,D142196,2,0
3090,D142200,2,0
5517,D142216,2,0
6527,D142244,1,0
4099,D142245,2,0
2728,D142251,2,0
366,D142262,2,0
4555,D142285,1,0
4084,D142286,1,0
2322,D142289,2,0
943,D142292,2,0
2390,D142299,1,0
5736,D142304,1,0
5734,D142314,2,0
4353,D142316,1,0
3581,D142356,2,0
1705,D142365,1,0
140,D142373,2,0
4541,D142396,1,0
4629,D142402,2,0
9740,D142433,1,0
2104,D142436,2,0
3577,D142441,2,0
5544,D142446,2,0
8285,D142463,2,0
1523,D142474,2,0
1811,D142494,2,0
188,D142497,1,0
9726,D142500,1,0
2323,D142506,2,0
1351,D142511,2,0
1544,D142517,2,0
9287,D142522,2,0
8962,D142523,1,0
585,D142527,2,0
6028,D142559,1,0
1911,D142561,2,0
3643,D142563,2,0
3090,D142567,1,0
1772,D142568,1,0
5963,D142571,1,0
2803,D142573,2,0
2489,D142610,2,0
5602,D142615,1,0
5150,D142626,1,0
6699,D142628,1,0
2585,D142638,2,0
8482,D142644,1,0
8383,D142645,1,0
5568,D142650,1,0
8652,D142653,1,0
6792,D142655,2,0
336,D142660,1,0
2641,D142662,1,0
418,D142670,1,0
9629,D142690,2,0
7797,D142695,1,0
4183,D142698,1,0
1381,D142703,1,0
3706,D142705,1,0
8120,D142708,1,0
22,D142709,2,0
9176,D142717,2,0
1395,D142727,2,0
6800,D142733,1,0
4078,D142737,1,0
5176,D142740,2,0
1503,D142750,1,0
6036,D142756,2,0
2432,D142758,1,0
9369,D142760,1,0
8911,D142778,2,0
5653,D142827,2,0
9003,D142849,2,0
6689,D142860,1,0
2408,D142861,2,0
9779,D142864,1,0
440,D142875,2,0
9376,D142879,1,0
6077,D142900,1,0
7660,D142910,2,0
2326,D142918,1,0
8321,D142928,2,0
4359,D142947,2,0
820,D142949,2,0
5428,D142958,1,0
56,D142962,1,0
808,D142964,2,0
7198,D142974,1,0
8822,D142980,1,0
4196,D142982,1,0
1903,D142984,2,0
1894,D142989,2,0
2492,D142992,2,0
7776,D142997,2,0
9963,D143030,1,0
4540,D143031,1,0
413,D143035,2,0
1683,D143038,2,0
5860,D143050,1,0
8468,D143058,1,0
3234,D143064,2,0
7407,D143072,2,0
9045,D143074,2,0
3364,D143104,2,0
1095,D143105,2,0
9777,D143108,1,0
1075,D143118,1,0
1958,D143123,1,0
5193,D143128,2,0
1957,D143132,1,0
8402,D143149,1,0
1138,D143154,1,0
1584,D143170,2,0
8672,D143173,1,0
4189,D143174,1,0
6848,D143179,1,0
6211,D143185,2,0
7791,D143187,1,0
3895,D143188,1,0
9937,D143196,2,0
8786,D143210,1,0
5560,D143212,2,0
3484,D143214,2,0
1902,D143215,1,0
7781,D143218,1,0
4626,D143220,2,0
3140,D143248,2,0
8605,D143249,1,0
3930,D143251,2,0
3816,D143277,2,0
7325,D143278,2,0
4204,D143280,2,0
5699,D143299,1,0
9029,D143300,2,0
2938,D143307,2,0
6091,D143311,1,0
4735,D143316,2,0
3315,D143328,1,0
2814,D143333,2,0
9902,D143334,2,0
9643,D143335,1,0
7003,D143342,2,0
2051,D143345,1,0
6325,D143380,1,0
1951,D143394,2,0
8320,D143402,1,0
6365,D143412,1,0
2895,D143420,2,0
8404,D143437,2,0
8443,D143458,2,0
6092,D143459,2,0
2537,D143470,2,0
7891,D143475,2,0
3117,D143497,2,0
2237,D143503,2,0
8086,D143515,1,0
6479,D143535,2,0
4426,D143547,1,0
3610,D143552,1,0
2119,D143562,1,0
9595,D143571,2,0
6202,D143602,1,0
5503,D143630,2,0
5634,D143634,2,0
7781,D143646,2,0
8231,D143650,1,0
7868,D143654,2,0
2593,D143657,2,0
1763,D143659,2,0
969,D143671,2,0
2118,D143699,2,0
6808,D143735,2,0
2780,D143742,2,0
8740,D143762,2,0
6297,D143781,2,0
7306,D143784,2,0
6651,D143795,2,0
1352,D143800,2,0
3381,D143809,1,0
512,D143821,2,0
5831,D143824,1,0
6060,D143825,2,0
1870,D143844,2,0
9645,D143848,2,0
5185,D143858,2,0
2454,D143860,2,0
2210,D143866,2,0
8112,D143874,2,0
1218,D143878,1,0
1600,D143880,1,0
2510,D143883,2,0
1121,D143884,2,0
536,D143886,2,0
4161,D143888,2,0
142,D143922,2,0
1091,D143925,1,0
262,D143926,2,0
7577,D143949,2,0
7122,D143977,2,0
7263,D143991,1,0
4992,D143998,1,0
6306,D143999,2,0
6098,D144004,2,0
5905,D144009,1,0
4973,D144015,2,0
5633,D144017,1,0
4892,D144019,2,0
4030,D144023,1,0
6502,D144030,2,0
826,D144046,1,0
4472,D144056,1,0
8393,D144061,1,0
546,D144063,2,0
7334,D144073,2,0
8547,D144092,2,0
7434,D144097,1,0
2841,D144098,1,0
2024,D144103,1,0
3264,D144133,1,0
5869,D144144,1,0
1366,D144148,2,0
2196,D144155,1,0
379,D144161,1,0
7311,D144166,2,0
6139,D144167,2,0
7093,D144176,1,0
9691,D144182,2,0
758,D144191,1,0
2071,D144196,2,0
5885,D144203,1,0
9723,D144206,2,0
2607,D144217,2,0
7802,D144220,2,0
992,D144223,1,0
9630,D144230,1,0
1726,D144244,2,0
3133,D144273,1,0
8380,D144288,2,0
4752,D144295,2,0
2219,D144322,1,0
5454,D144330,2,0
4985,D144342,2,0
9703,D144351,2,0
2064,D144357,2,0
5145,D144365,2,0
5719,D144372,2,0
7029,D144386,2,0
4164,D144388,2,0
3637,D144391,2,0
3487,D144404,2,0
1532,D144407,2,0
4264,D144431,2,0
4248,D144450,1,0
8911,D144451,1,0
1346,D144456,1,0
6464,D144463,1,0
5377,D144501,2,0
8309,D144510,1,0
1521,D144522,2,0
7569,D144528,2,0
6805,D144536,2,0
277,D144542,1,0
1526,D144560,1,0
9401,D144571,2,0
1813,D144592,1,0
5398,D144600,1,0
9732,D144610,1,0
1405,D144619,2,0
2705,D144637,2,0
7542,D144646,2,0
3700,D144669,2,0
6021,D144685,2,0
5435,D144686,2,0
854,D144701,1,0
9458,D144712,1,0
806,D144714,2,0
8881,D144737,2,0
2062,D144749,2,0
9125,D144761,2,0
5524,D144762,2,0
8032,D144772,1,0
9974,D144787,1,0
5218,D144814,2,0
7639,D144821,2,0
9700,D144826,2,0
1715,D144829,1,0
7262,D144833,2,0
4110,D144857,1,0
5785,D144860,1,0
1142,D144862,1,0
4876,D144867,2,0
6267,D144900,1,0
5829,D144920,2,0
5348,D144922,2,0
9798,D144928,2,0
5167,D144931,2,0
7051,D144951,2,0
7378,D144956,2,0
6864,D144970,1,0
8613,D144982,2,0
9432,D144983,2,0
690,D144985,1,0
8283,D144992,2,0
4632,D144993,2,0
8211,D144994,1,0
7039,D144995,1,0
9932,D144997,1,0
3765,D145006,1,0
7012,D145014,2,0
7791,D145019,2,0
2640,D145030,1,0
4181,D145055,1,0
3351,D145060,2,0
1134,D145106,2,0
6488,D145107,1,0
3665,D145113,2,0
7670,D145125,2,0
2692,D145132,2,0
8596,D145141,2,0
4929,D145147,2,0
7539,D145161,2,0
4555,D145172,2,0
5670,D145180,1,0
3518,D145194,1,0
3381,D145196,2,0
2938,D145211,1,0
5254,D145213,1,0
4599,D145231,2,0
1318,D145235,1,0
7456,D145244,2,0
641,D145255,2,0
7035,D145256,2,0
9696,D145264,1,0
1735,D145275,2,0
4590,D145280,1,0
3195,D145301,2,0
2658,D145310,1,0
750,D145317,1,0
5910,D145320,2,0
4760,D145324,1,0
6500,D145333,2,0
5027,D145348,1,0
1125,D145350,2,0
6533,D145357,2,0
6943,D145362,1,0
9093,D145368,2,0
6181,D145384,1,0
8583,D145403,1,0
5776,D145412,2,0
5631,D145416,2,0
7203,D145422,1,0
5948,D145425,2,0
3857,D145426,1,0
6903,D145469,1,0
3045,D145485,1,0
7401,D145490,1,0
8575,D145494,2,0
357,D145499,2,0
6399,D145507,2,0
4175,D145512,2,0
3256,D145520,2,0
5502,D145528,1,0
8813,D145530,2,0
1331,D145536,2,0
3802,D145544,2,0
9484,D145554,1,0
8413,D145568,2,0
3072,D145606,1,0
7619,D145608,2,0
1284,D145627,1,0
8199,D145628,1,0
1079,D145634,1,0
6917,D145637,1,0
6137,D145640,1,0
1198,D145644,2,0
9862,D145651,2,0
1893,D145666,2,0
1664,D145667,2,0
4097,D145670,2,0
1762,D145702,1,0
3765,D145712,2,0
4997,D145717,2,0
9667,D145720,2,0
6382,D145724,1,0
8611,D145726,1,0
9710,D145734,2,0
4303,D145735,2,0
5969,D145737,1,0
6649,D145745,2,0
9358,D145747,2,0
603,D145750,1,0
867,D145779,2,0
970,D145788,2,0
9918,D145794,2,0
227,D145795,2,0
4919,D145798,2,0
9138,D145803,2,0
7064,D145810,1,0
6212,D145851,2,0
8923,D145852,2,0
3135,D145863,2,0
2772,D145866,2,0
3766,D145871,1,0
5530,D145884,1,0
804,D145890,1,0
3109,D145892,2,0
5400,D145894,1,0
8674,D145924,2,0
5955,D145927,1,0
3723,D145936,2,0
7156,D145949,2,0
9260,D145957,2,0
2826,D145968,2,0
6147,D145969,1,0
4299,D145978,1,0
3339,D145980,1,0
4754,D145983,1,0
9926,D145990,2,0
8771,D145991,2,0
8118,D145993,1,0
190,D145994,1,0
6152,D145996,1,0
1947,D145999,2,0
2034,D146009,1,0
4117,D146020,2,0
3041,D146022,2,0
8174,D146045,2,0
221,D146049,2,0
2128,D146058,2,0
5523,D146070,1,0
48,D146074,2,0
9961,D146089,1,0
8462,D146107,1,0
7933,D146132,2,0
7600,D146169,2,0
8774,D146183,1,0
3999,D146189,2,0
5893,D146206,2,0
1077,D146216,2,0
4124,D146218,1,0
9582,D146221,2,0
6536,D146236,2,0
9802,D146241,2,0
4563,D146246,1,0
8291,D146256,2,0
9751,D146263,1,0
8171,D146266,2,0
4906,D146273,2,0
8180,D146283,1,0
9321,D146288,2,0
7632,D146295,2,0
9840,D146296,1,0
1607,D146300,2,0
8899,D146302,1,0
2111,D146303,1,0
2961,D146310,2,0
6287,D146320,2,0
414,D146322,2,0
920,D146345,1,0
9006,D146355,1,0
9395,D146363,2,0
8501,D146376,2,0
9626,D146378,2,0
1723,D146389,2,0
1313,D146394,1,0
1507,D146398,2,0
3200,D146403,2,0
926,D146405,2,0
8977,D146424,1,0
6530,D146444,2,0
8157,D146450,1,0
3219,D146471,1,0
6618,D146476,1,0
6320,D146486,1,0
3935,D146505,2,0
8448,D146507,2,0
1327,D146520,1,0
